duration,timestamp,x,value_old,value
1803,2011-12-25 6:24,3,0.0108,0.0108
0,2011-12-25 6:24,1,0.0768,0.0768
180,2011-12-25 6:27,3,0.0029,0.0029
301,2011-12-25 6:32,3,0.0031,0.0031
60,2011-12-25 6:33,3,0.0061,0.0061
301,2011-12-25 6:38,3,0.0032,0.0032
240,2011-12-25 6:42,3,0.0034,0.0034
241,2011-12-25 6:46,3,0.0045,0.0045
661,2011-12-25 6:57,3,0.0037,0.0037
1081,2011-12-25 7:15,3,0.0053,0.0053
1082,2011-12-25 7:33,3,0.0039,0.0039
0,2011-12-25 7:33,1,0.0747,0.0747
121,2011-12-25 7:35,1,0.0747,0.0747
0,2011-12-25 7:35,3,0.0052,0.0052
901,2011-12-25 7:50,1,0.0924,0.0924
481,2011-12-25 7:58,1,0.1117,0.1117
0,2011-12-25 7:58,3,0.0094,0.0094
181,2011-12-25 8:01,1,0.0906,0.0906
0,2011-12-25 8:01,3,0.0094,0.0094
240,2011-12-25 8:05,3,0.0096,0.0096
120,2011-12-25 8:07,1,0.0887,0.0887
0,2011-12-25 8:07,3,0.0073,0.0073
902,2011-12-25 8:22,3,0.0031,0.0031
60,2011-12-25 8:23,3,0.0078,0.0078
0,2011-12-25 8:23,1,0.0789,0.0789
61,2011-12-25 8:24,3,0.0075,0.0075
60,2011-12-25 8:25,3,0.0028,0.0028
0,2011-12-25 8:25,1,0.0747,0.0747
181,2011-12-25 8:28,3,0.0128,0.0128
300,2011-12-25 8:33,3,0.0111,0.0111
0,2011-12-25 8:33,1,0.0789,0.0789
661,2011-12-25 8:44,1,0.085,0.085
0,2011-12-25 8:44,3,0.0151,0.0151
61,2011-12-25 8:45,3,0.0038,0.0038
60,2011-12-25 8:46,3,0.0036,0.0036
0,2011-12-25 8:46,1,0.083,0.083
60,2011-12-25 8:47,3,0.0601,0.0601
0,2011-12-25 8:47,1,0.0924,0.0924
60,2011-12-25 8:48,1,0.0768,0.0768
60,2011-12-25 8:49,3,0.0129,0.0129
1,2011-12-25 8:49,1,0.081,0.081
60,2011-12-25 8:50,3,0.016,0.016
0,2011-12-25 8:50,1,0.0768,0.0768
126,2011-12-24 0:48,3,0.0273,0.0273
0,2011-12-24 0:48,1,0.0747,0.0747
660,2011-12-24 0:59,3,0.0039,0.0039
902,2011-12-24 1:14,1,0.0768,0.0768
0,2011-12-24 1:14,3,0.0036,0.0036
481,2011-12-24 1:22,3,0.003,0.003
60,2011-12-24 1:23,3,0.0102,0.0102
721,2011-12-24 1:35,3,0.0064,0.0064
121,2011-12-24 1:37,3,0.0036,0.0036
0,2011-12-24 1:37,1,0.0789,0.0789
60,2011-12-24 1:38,3,0.003,0.003
962,2011-12-24 1:54,3,0.0066,0.0066
1803,2011-12-24 2:24,3,0.0044,0.0044
60,2011-12-24 2:25,1,0.0747,0.0747
0,2011-12-24 2:25,3,0.0032,0.0032
1022,2011-12-24 2:42,3,0.0097,0.0097
60,2011-12-24 2:43,3,0.0085,0.0085
0,2011-12-24 2:43,1,0.0789,0.0789
361,2011-12-24 2:49,3,0.0084,0.0084
60,2011-12-24 2:50,3,0.0028,0.0028
60,2011-12-24 2:51,3,0.0032,0.0032
0,2011-12-24 2:51,1,0.0768,0.0768
61,2011-12-24 2:52,3,0.0032,0.0032
60,2011-12-24 2:53,3,0.006,0.006
0,2011-12-24 2:53,1,0.083,0.083
241,2011-12-24 2:57,3,0.0031,0.0031
0,2011-12-24 2:57,1,0.081,0.081
1082,2011-12-24 3:15,3,0.0169,0.0169
0,2011-12-24 3:15,1,0.0747,0.0747
60,2011-12-24 3:16,3,0.0042,0.0042
60,2011-12-24 3:17,3,0.0028,0.0028
361,2011-12-24 3:23,3,0.0041,0.0041
0,2011-12-24 3:23,1,0.116,0.116
361,2011-12-24 3:29,1,0.0941,0.0941
120,2011-12-24 3:31,1,0.0747,0.0747
61,2011-12-24 3:32,3,0.0044,0.0044
0,2011-12-24 3:32,1,0.0924,0.0924
360,2011-12-24 3:38,1,0.081,0.081
1202,2011-12-24 3:58,3,0.0038,0.0038
541,2011-12-24 4:07,3,0.0125,0.0125
721,2011-12-24 4:19,3,0.0055,0.0055
1383,2011-12-24 4:42,1,0.0789,0.0789
0,2011-12-24 4:42,3,0.0051,0.0051
60,2011-12-24 4:43,3,0.032,0.032
0,2011-12-24 4:43,1,0.0789,0.0789
781,2011-12-24 4:56,1,0.0924,0.0924
0,2011-12-24 4:56,3,0.006,0.006
60,2011-12-24 4:57,3,0.0037,0.0037
0,2011-12-24 4:57,1,0.1268,0.1268
61,2011-12-24 4:58,1,0.0747,0.0747
0,2011-12-24 4:58,3,0.0129,0.0129
120,2011-12-24 5:00,1,0.0768,0.0768
541,2011-12-24 5:09,1,0.0747,0.0747
120,2011-12-24 5:11,3,0.0039,0.0039
842,2011-12-24 5:25,3,0.004,0.004
60,2011-12-24 5:26,3,0.0032,0.0032
60,2011-12-24 5:27,3,0.0061,0.0061
0,2011-12-24 5:27,1,0.1793,0.1793
60,2011-12-24 5:28,3,0.0079,0.0079
0,2011-12-24 5:28,1,0.0768,0.0768
60,2011-12-24 5:29,3,0.0052,0.0052
1142,2011-12-24 5:48,3,0.0197,0.0197
1,2011-12-24 5:48,1,0.0747,0.0747
60,2011-12-24 5:49,3,0.022,0.022
0,2011-12-24 5:49,1,0.116,0.116
120,2011-12-24 5:51,3,0.01,0.01
0,2011-12-24 5:51,1,0.0768,0.0768
61,2011-12-24 5:52,3,0.0134,0.0134
0,2011-12-24 5:52,1,0.0924,0.0924
1562,2011-12-24 6:18,3,0.0327,0.0327
0,2011-12-24 6:18,1,0.1268,0.1268
481,2011-12-24 6:26,3,0.004,0.004
0,2011-12-24 6:26,1,0.0941,0.0941
60,2011-12-24 6:27,3,0.0076,0.0076
421,2011-12-24 6:34,1,0.0747,0.0747
0,2011-12-24 6:34,3,0.0051,0.0051
421,2011-12-24 6:41,3,0.006,0.006
181,2011-12-24 6:44,3,0.0057,0.0057
1142,2011-12-24 7:03,3,0.0032,0.0032
601,2011-12-24 7:13,3,0.0136,0.0136
180,2011-12-24 7:16,3,0.0063,0.0063
120,2011-12-24 7:18,3,0.0138,0.0138
0,2011-12-24 7:18,1,0.0887,0.0887
542,2011-12-24 7:27,3,0.0054,0.0054
300,2011-12-24 7:32,3,0.0028,0.0028
361,2011-12-24 7:38,3,0.0034,0.0034
541,2011-12-24 7:47,1,0.1102,0.1102
0,2011-12-24 7:47,3,0.0069,0.0069
60,2011-12-24 7:48,3,0.0161,0.0161
120,2011-12-24 7:50,3,0.0219,0.0219
0,2011-12-24 7:50,1,0.0747,0.0747
181,2011-12-24 7:53,3,0.0052,0.0052
60,2011-12-24 7:54,3,0.0032,0.0032
120,2011-12-24 7:56,1,0.0941,0.0941
0,2011-12-24 7:56,3,0.0036,0.0036
662,2011-12-24 8:08,3,0.1549,0.1549
0,2011-12-24 8:08,1,0.0747,0.0747
60,2011-12-24 8:09,3,0.0294,0.0294
481,2011-12-24 8:17,3,0.0073,0.0073
0,2011-12-24 8:17,1,0.0924,0.0924
60,2011-12-24 8:18,3,0.0177,0.0177
1323,2011-12-24 8:40,1,0.0747,0.0747
0,2011-12-24 8:40,3,0.0057,0.0057
60,2011-12-24 8:41,3,0.0123,0.0123
0,2011-12-24 8:41,1,0.0747,0.0747
481,2011-12-24 8:49,1,0.0747,0.0747
0,2011-12-24 8:49,3,0.0031,0.0031
662,2011-12-24 9:00,3,0.0039,0.0039
60,2011-12-24 9:01,3,0.0214,0.0214
0,2011-12-24 9:01,1,0.0747,0.0747
481,2011-12-24 9:09,3,0.0032,0.0032
240,2011-12-24 9:13,3,0.003,0.003
0,2011-12-24 9:13,1,0.0768,0.0768
241,2011-12-24 9:17,3,0.0087,0.0087
841,2011-12-24 9:31,3,0.0029,0.0029
60,2011-12-24 9:32,3,0.003,0.003
61,2011-12-24 9:33,3,0.1061,0.1061
0,2011-12-24 9:33,1,0.0887,0.0887
60,2011-12-24 9:34,3,0.0123,0.0123
0,2011-12-24 9:34,1,0.1102,0.1102
60,2011-12-24 9:35,1,0.0906,0.0906
125,2011-12-23 0:48,3,0.0051,0.0051
0,2011-12-23 0:48,1,0.083,0.083
60,2011-12-23 0:49,3,0.0092,0.0092
0,2011-12-23 0:49,1,0.1117,0.1117
180,2011-12-23 0:52,3,0.0048,0.0048
1,2011-12-23 0:52,1,0.083,0.083
60,2011-12-23 0:53,3,0.0113,0.0113
1021,2011-12-23 1:10,3,0.0028,0.0028
180,2011-12-23 1:13,3,0.0054,0.0054
421,2011-12-23 1:20,3,0.0028,0.0028
1081,2011-12-23 1:38,3,0.0478,0.0478
0,2011-12-23 1:38,1,0.1306,0.1306
60,2011-12-23 1:39,3,0.0061,0.0061
1,2011-12-23 1:39,1,0.081,0.081
60,2011-12-23 1:40,3,0.0032,0.0032
901,2011-12-23 1:55,3,0.0042,0.0042
721,2011-12-23 2:07,3,0.0318,0.0318
0,2011-12-23 2:07,1,0.0768,0.0768
240,2011-12-23 2:11,3,0.0057,0.0057
1863,2011-12-23 2:42,1,0.1215,0.1215
0,2011-12-23 2:42,3,0.0029,0.0029
60,2011-12-23 2:43,3,0.0048,0.0048
60,2011-12-23 2:44,3,0.0034,0.0034
60,2011-12-23 2:45,3,0.0054,0.0054
0,2011-12-23 2:45,1,0.0747,0.0747
61,2011-12-23 2:46,3,0.0038,0.0038
1622,2011-12-23 3:13,3,0.0299,0.0299
60,2011-12-23 3:14,3,0.0048,0.0048
60,2011-12-23 3:15,3,0.006,0.006
120,2011-12-23 3:17,3,0.0079,0.0079
0,2011-12-23 3:17,1,0.0747,0.0747
60,2011-12-23 3:18,3,0.0029,0.0029
361,2011-12-23 3:24,3,0.0054,0.0054
120,2011-12-23 3:26,3,0.0203,0.0203
0,2011-12-23 3:26,1,0.0747,0.0747
601,2011-12-23 3:36,3,0.0091,0.0091
0,2011-12-23 3:36,1,0.0747,0.0747
541,2011-12-23 3:45,3,0.0116,0.0116
0,2011-12-23 3:45,1,0.0768,0.0768
61,2011-12-23 3:46,3,0.0028,0.0028
540,2011-12-23 3:55,3,0.0035,0.0035
61,2011-12-23 3:56,1,0.0789,0.0789
0,2011-12-23 3:56,3,0.0046,0.0046
1201,2011-12-23 4:16,3,0.0082,0.0082
0,2011-12-23 4:16,1,0.0747,0.0747
721,2011-12-23 4:28,1,0.081,0.081
0,2011-12-23 4:28,3,0.005,0.005
61,2011-12-23 4:29,3,0.0029,0.0029
240,2011-12-23 4:33,3,0.0031,0.0031
0,2011-12-23 4:33,1,0.1117,0.1117
2223,2011-12-23 5:10,3,0.038,0.038
0,2011-12-23 5:10,1,0.0924,0.0924
60,2011-12-23 5:11,3,0.0036,0.0036
0,2011-12-23 5:11,1,0.081,0.081
121,2011-12-23 5:13,1,0.0768,0.0768
0,2011-12-23 5:13,3,0.0341,0.0341
480,2011-12-23 5:21,3,0.0032,0.0032
301,2011-12-23 5:26,1,0.0768,0.0768
0,2011-12-23 5:26,3,0.0058,0.0058
721,2011-12-23 5:38,3,0.0088,0.0088
0,2011-12-23 5:38,1,0.0906,0.0906
120,2011-12-23 5:40,1,0.0768,0.0768
0,2011-12-23 5:40,3,0.0061,0.0061
61,2011-12-23 5:41,3,0.0029,0.0029
2103,2011-12-23 6:16,3,0.0029,0.0029
120,2011-12-23 6:18,1,0.0747,0.0747
0,2011-12-23 6:18,3,0.0825,0.0825
60,2011-12-23 6:19,3,0.0155,0.0155
60,2011-12-23 6:20,3,0.006,0.006
0,2011-12-23 6:20,1,0.0747,0.0747
60,2011-12-23 6:21,3,0.0032,0.0032
0,2011-12-23 6:21,1,0.0747,0.0747
902,2011-12-23 6:36,3,0.0115,0.0115
0,2011-12-23 6:36,1,0.0747,0.0747
540,2011-12-23 6:45,3,0.0061,0.0061
301,2011-12-23 6:50,3,0.0077,0.0077
60,2011-12-23 6:51,3,0.0041,0.0041
180,2011-12-23 6:54,3,0.0097,0.0097
241,2011-12-23 6:58,3,0.0122,0.0122
0,2011-12-23 6:58,1,0.0887,0.0887
421,2011-12-23 7:05,3,0.048,0.048
0,2011-12-23 7:05,1,0.0768,0.0768
60,2011-12-23 7:06,3,0.03,0.03
841,2011-12-23 7:20,1,0.083,0.083
0,2011-12-23 7:20,3,0.0075,0.0075
240,2011-12-23 7:24,3,0.0575,0.0575
1,2011-12-23 7:24,1,0.0747,0.0747
60,2011-12-23 7:25,3,0.0316,0.0316
480,2011-12-23 7:33,3,0.0159,0.0159
0,2011-12-23 7:33,1,0.0789,0.0789
61,2011-12-23 7:34,3,0.0282,0.0282
0,2011-12-23 7:34,1,0.0768,0.0768
60,2011-12-23 7:35,3,0.0057,0.0057
360,2011-12-23 7:41,3,0.0029,0.0029
301,2011-12-23 7:46,3,0.003,0.003
120,2011-12-23 7:48,1,0.0747,0.0747
0,2011-12-23 7:48,3,0.0479,0.0479
2043,2011-12-23 8:22,3,0.0073,0.0073
0,2011-12-23 8:22,1,0.0789,0.0789
61,2011-12-23 8:23,3,0.0028,0.0028
120,2011-12-23 8:25,3,0.0256,0.0256
0,2011-12-23 8:25,1,0.0789,0.0789
1022,2011-12-23 8:42,3,0.0424,0.0424
0,2011-12-23 8:42,1,0.0992,0.0992
360,2011-12-23 8:48,3,0.0281,0.0281
0,2011-12-23 8:48,1,0.0789,0.0789
241,2011-12-23 8:52,1,0.0887,0.0887
0,2011-12-23 8:52,3,0.0232,0.0232
60,2011-12-23 8:53,3,0.0045,0.0045
181,2011-12-23 8:56,3,0.0107,0.0107
0,2011-12-23 8:56,1,0.0747,0.0747
360,2011-12-23 9:02,3,0.4292,0.4292
0,2011-12-23 9:02,1,0.0975,0.0975
782,2011-12-23 9:15,3,0.0073,0.0073
0,2011-12-23 9:15,1,0.081,0.081
300,2011-12-23 9:20,3,0.0112,0.0112
0,2011-12-23 9:20,1,0.0747,0.0747
842,2011-12-23 9:34,3,0.7607,0.7607
0,2011-12-23 9:34,1,0.0747,0.0747
125,2011-12-22 1:24,1,0.081,0.081
0,2011-12-22 1:24,3,0.0061,0.0061
360,2011-12-22 1:30,1,0.1102,0.1102
0,2011-12-22 1:30,3,0.0058,0.0058
1022,2011-12-22 1:47,3,0.0029,0.0029
421,2011-12-22 1:54,1,0.0747,0.0747
1622,2011-12-22 2:21,3,0.0057,0.0057
3967,2011-12-22 3:27,1,0.0768,0.0768
1682,2011-12-22 3:55,3,0.0037,0.0037
1202,2011-12-22 4:16,3,0.0031,0.0031
841,2011-12-22 4:30,1,0.0768,0.0768
0,2011-12-22 4:30,3,0.0061,0.0061
301,2011-12-22 4:35,3,0.0034,0.0034
1382,2011-12-22 4:58,3,0.0028,0.0028
361,2011-12-22 5:04,3,0.003,0.003
120,2011-12-22 5:06,3,0.0028,0.0028
902,2011-12-22 5:21,1,0.0992,0.0992
120,2011-12-22 5:23,3,0.0031,0.0031
1622,2011-12-22 5:50,3,0.0028,0.0028
61,2011-12-22 5:51,3,0.0029,0.0029
1862,2011-12-22 6:22,3,0.0028,0.0028
361,2011-12-22 6:28,1,0.116,0.116
180,2011-12-22 6:31,1,0.0789,0.0789
301,2011-12-22 6:36,3,0.0032,0.0032
661,2011-12-22 6:47,3,0.0032,0.0032
361,2011-12-22 6:53,3,0.0042,0.0042
0,2011-12-22 6:53,1,0.1188,0.1188
541,2011-12-22 7:02,3,0.0048,0.0048
61,2011-12-22 7:03,3,0.0032,0.0032
180,2011-12-22 7:06,3,0.0028,0.0028
661,2011-12-22 7:17,1,0.0747,0.0747
0,2011-12-22 7:17,3,0.0061,0.0061
181,2011-12-22 7:20,3,0.0031,0.0031
240,2011-12-22 7:24,3,0.003,0.003
60,2011-12-22 7:25,3,0.0034,0.0034
1443,2011-12-22 7:49,1,0.0768,0.0768
0,2011-12-22 7:49,3,0.0048,0.0048
240,2011-12-22 7:53,1,0.0768,0.0768
0,2011-12-22 7:53,3,0.0354,0.0354
60,2011-12-22 7:54,3,0.0029,0.0029
61,2011-12-22 7:55,1,0.0747,0.0747
0,2011-12-22 7:55,3,0.0054,0.0054
1322,2011-12-22 8:17,3,0.0028,0.0028
361,2011-12-22 8:23,1,0.0747,0.0747
0,2011-12-22 8:23,3,0.0058,0.0058
60,2011-12-22 8:24,1,0.0924,0.0924
0,2011-12-22 8:24,3,0.0084,0.0084
120,2011-12-22 8:26,3,0.0835,0.0835
1,2011-12-22 8:26,1,0.1228,0.1228
60,2011-12-22 8:27,3,0.0528,0.0528
125,2011-12-21 0:58,3,0.0069,0.0069
3844,2011-12-21 2:02,3,0.0028,0.0028
3123,2011-12-21 2:54,3,0.003,0.003
181,2011-12-21 2:57,3,0.0029,0.0029
0,2011-12-21 2:57,1,0.104,0.104
180,2011-12-21 3:00,1,0.081,0.081
0,2011-12-21 3:00,3,0.003,0.003
60,2011-12-21 3:01,3,0.0046,0.0046
0,2011-12-21 3:01,1,0.0992,0.0992
481,2011-12-21 3:09,3,0.0032,0.0032
60,2011-12-21 3:10,1,0.0924,0.0924
0,2011-12-21 3:10,3,0.0075,0.0075
120,2011-12-21 3:12,1,0.0768,0.0768
0,2011-12-21 3:12,3,0.005,0.005
241,2011-12-21 3:16,3,0.0029,0.0029
120,2011-12-21 3:18,3,0.0043,0.0043
541,2011-12-21 3:27,3,0.0029,0.0029
780,2011-12-21 3:40,3,0.0033,0.0033
1,2011-12-21 3:40,1,0.081,0.081
600,2011-12-21 3:50,1,0.0768,0.0768
2643,2011-12-21 4:34,3,0.0028,0.0028
421,2011-12-21 4:41,1,0.0924,0.0924
60,2011-12-21 4:42,3,0.0034,0.0034
2463,2011-12-21 5:23,1,0.0768,0.0768
0,2011-12-21 5:23,3,0.008,0.008
1502,2011-12-21 5:48,3,0.0078,0.0078
600,2011-12-21 5:58,3,0.0058,0.0058
0,2011-12-21 5:58,1,0.0924,0.0924
1202,2011-12-21 6:18,3,0.0049,0.0049
0,2011-12-21 6:18,1,0.0975,0.0975
120,2011-12-21 6:20,3,0.0028,0.0028
421,2011-12-21 6:27,1,0.085,0.085
0,2011-12-21 6:27,3,0.004,0.004
60,2011-12-21 6:28,3,0.0032,0.0032
420,2011-12-21 6:35,1,0.0924,0.0924
961,2011-12-21 6:51,3,0.0031,0.0031
1021,2011-12-21 7:08,3,0.0028,0.0028
721,2011-12-21 7:20,3,0.0037,0.0037
0,2011-12-21 7:20,1,0.0747,0.0747
181,2011-12-21 7:23,3,0.0059,0.0059
300,2011-12-21 7:28,3,0.0028,0.0028
361,2011-12-21 7:34,3,0.0049,0.0049
0,2011-12-21 7:34,1,0.0768,0.0768
1261,2011-12-21 7:55,3,0.0028,0.0028
360,2011-12-21 8:01,3,0.0034,0.0034
481,2011-12-21 8:09,1,0.0924,0.0924
0,2011-12-21 8:09,3,0.0052,0.0052
1081,2011-12-21 8:27,3,0.0032,0.0032
181,2011-12-21 8:30,1,0.081,0.081
0,2011-12-21 8:30,3,0.0048,0.0048
60,2011-12-21 8:31,1,0.083,0.083
0,2011-12-21 8:31,3,0.012,0.012
1561,2011-12-21 8:57,3,0.0039,0.0039
1,2011-12-21 8:57,1,0.0747,0.0747
240,2011-12-21 9:01,1,0.081,0.081
0,2011-12-21 9:01,3,0.0042,0.0042
2583,2011-12-21 9:44,3,0.0028,0.0028
480,2011-12-21 9:52,3,0.0111,0.0111
0,2011-12-21 9:52,1,0.0992,0.0992
120,2011-12-21 9:54,3,0.0038,0.0038
0,2011-12-21 9:54,1,0.0768,0.0768
61,2011-12-21 9:55,3,0.0039,0.0039
0,2011-12-21 9:55,1,0.1505,0.1505
60,2011-12-21 9:56,3,0.0088,0.0088
0,2011-12-21 9:56,1,0.1319,0.1319
125,2011-12-20 0:15,3,0.0067,0.0067
600,2011-12-20 0:25,3,0.0029,0.0029
961,2011-12-20 0:41,3,0.0029,0.0029
1262,2011-12-20 1:02,1,0.0975,0.0975
180,2011-12-20 1:05,3,0.006,0.006
481,2011-12-20 1:13,3,0.0054,0.0054
240,2011-12-20 1:17,3,0.0043,0.0043
541,2011-12-20 1:26,3,0.0029,0.0029
360,2011-12-20 1:32,3,0.0029,0.0029
541,2011-12-20 1:41,3,0.0072,0.0072
0,2011-12-20 1:41,1,0.0768,0.0768
120,2011-12-20 1:43,3,0.0037,0.0037
2162,2011-12-20 2:19,3,0.003,0.003
0,2011-12-20 2:19,1,0.0924,0.0924
541,2011-12-20 2:28,3,0.0139,0.0139
0,2011-12-20 2:28,1,0.1959,0.1959
120,2011-12-20 2:30,3,0.0088,0.0088
0,2011-12-20 2:30,1,0.1215,0.1215
301,2011-12-20 2:35,3,0.0031,0.0031
120,2011-12-20 2:37,1,0.0768,0.0768
0,2011-12-20 2:37,3,0.0032,0.0032
721,2011-12-20 2:49,1,0.3209,0.3209
60,2011-12-20 2:50,3,0.0045,0.0045
841,2011-12-20 3:04,1,0.0924,0.0924
0,2011-12-20 3:04,3,0.0068,0.0068
1322,2011-12-20 3:26,1,0.0924,0.0924
3544,2011-12-20 4:25,1,0.0789,0.0789
120,2011-12-20 4:27,3,0.0032,0.0032
0,2011-12-20 4:27,1,0.0906,0.0906
1381,2011-12-20 4:50,1,0.0992,0.0992
481,2011-12-20 4:58,1,0.083,0.083
0,2011-12-20 4:58,3,0.0043,0.0043
1021,2011-12-20 5:15,3,0.0053,0.0053
0,2011-12-20 5:15,1,0.083,0.083
661,2011-12-20 5:26,3,0.0037,0.0037
961,2011-12-20 5:42,3,0.0036,0.0036
601,2011-12-20 5:52,1,0.0924,0.0924
60,2011-12-20 5:53,3,0.0028,0.0028
0,2011-12-20 5:53,1,0.0887,0.0887
2703,2011-12-20 6:38,3,0.0034,0.0034
841,2011-12-20 6:52,3,0.0046,0.0046
0,2011-12-20 6:52,1,0.0924,0.0924
721,2011-12-20 7:04,1,0.083,0.083
0,2011-12-20 7:04,3,0.0145,0.0145
60,2011-12-20 7:05,1,0.0747,0.0747
0,2011-12-20 7:05,3,0.0036,0.0036
721,2011-12-20 7:17,3,0.0055,0.0055
60,2011-12-20 7:18,3,0.0047,0.0047
601,2011-12-20 7:28,3,0.0044,0.0044
240,2011-12-20 7:32,3,0.0029,0.0029
721,2011-12-20 7:44,3,0.0041,0.0041
61,2011-12-20 7:45,1,0.081,0.081
0,2011-12-20 7:45,3,0.02,0.02
2702,2011-12-20 8:30,3,0.0088,0.0088
360,2011-12-20 8:36,3,0.0034,0.0034
0,2011-12-20 8:36,1,0.0941,0.0941
60,2011-12-20 8:37,1,0.1379,0.1379
0,2011-12-20 8:37,3,0.0916,0.0916
180,2011-12-20 8:40,1,1.1627,1.1627
0,2011-12-20 8:40,3,0.0483,0.0483
121,2011-12-20 8:42,3,0.0219,0.0219
0,2011-12-20 8:42,1,0.0747,0.0747
60,2011-12-20 8:43,3,0.0049,0.0049
0,2011-12-20 8:43,1,0.081,0.081
60,2011-12-20 8:44,3,0.0129,0.0129
125,2011-12-19 0:35,3,0.0075,0.0075
0,2011-12-19 0:35,1,0.0941,0.0941
120,2011-12-19 0:37,1,0.0768,0.0768
120,2011-12-19 0:39,1,0.0941,0.0941
0,2011-12-19 0:39,3,0.0048,0.0048
240,2011-12-19 0:43,1,0.2319,0.2319
181,2011-12-19 0:46,3,0.004,0.004
120,2011-12-19 0:48,3,0.0029,0.0029
0,2011-12-19 0:48,1,0.0768,0.0768
60,2011-12-19 0:49,1,0.0747,0.0747
120,2011-12-19 0:51,3,0.0043,0.0043
1,2011-12-19 0:51,1,0.0975,0.0975
1862,2011-12-19 1:22,3,0.004,0.004
5105,2011-12-19 2:47,1,0.0747,0.0747
841,2011-12-19 3:01,3,0.0042,0.0042
60,2011-12-19 3:02,3,0.0029,0.0029
361,2011-12-19 3:08,3,0.0039,0.0039
60,2011-12-19 3:09,3,0.0029,0.0029
60,2011-12-19 3:10,3,0.004,0.004
60,2011-12-19 3:11,3,0.003,0.003
60,2011-12-19 3:12,3,0.0031,0.0031
60,2011-12-19 3:13,3,0.0032,0.0032
61,2011-12-19 3:14,3,0.0033,0.0033
60,2011-12-19 3:15,3,0.0029,0.0029
60,2011-12-19 3:16,1,0.1117,0.1117
181,2011-12-19 3:19,3,0.0032,0.0032
60,2011-12-19 3:20,3,0.0028,0.0028
60,2011-12-19 3:21,3,0.0034,0.0034
120,2011-12-19 3:23,3,0.0028,0.0028
61,2011-12-19 3:24,3,0.0028,0.0028
60,2011-12-19 3:25,3,0.0031,0.0031
60,2011-12-19 3:26,3,0.0033,0.0033
60,2011-12-19 3:27,3,0.0028,0.0028
61,2011-12-19 3:28,3,0.0031,0.0031
240,2011-12-19 3:32,3,0.0035,0.0035
180,2011-12-19 3:35,3,0.003,0.003
1382,2011-12-19 3:58,3,0.0029,0.0029
421,2011-12-19 4:05,3,0.0033,0.0033
1081,2011-12-19 4:23,3,0.0069,0.0069
60,2011-12-19 4:24,3,0.0043,0.0043
240,2011-12-19 4:28,3,0.0028,0.0028
301,2011-12-19 4:33,3,0.0031,0.0031
420,2011-12-19 4:40,3,0.0067,0.0067
721,2011-12-19 4:52,3,0.0028,0.0028
120,2011-12-19 4:54,1,0.081,0.081
120,2011-12-19 4:56,3,0.004,0.004
121,2011-12-19 4:58,3,0.0028,0.0028
961,2011-12-19 5:14,3,0.0051,0.0051
180,2011-12-19 5:17,1,0.1201,0.1201
541,2011-12-19 5:26,3,0.004,0.004
240,2011-12-19 5:30,3,0.0036,0.0036
60,2011-12-19 5:31,3,0.0036,0.0036
60,2011-12-19 5:32,3,0.0043,0.0043
61,2011-12-19 5:33,3,0.0034,0.0034
120,2011-12-19 5:35,3,0.0034,0.0034
841,2011-12-19 5:49,3,0.0028,0.0028
1562,2011-12-19 6:15,1,0.0941,0.0941
720,2011-12-19 6:27,3,0.0028,0.0028
1142,2011-12-19 6:47,1,0.0924,0.0924
0,2011-12-19 6:47,3,0.0113,0.0113
1381,2011-12-19 7:10,3,0.0097,0.0097
241,2011-12-19 7:14,3,0.0037,0.0037
1261,2011-12-19 7:35,3,0.014,0.014
60,2011-12-19 7:36,3,0.003,0.003
541,2011-12-19 7:45,3,0.0029,0.0029
481,2011-12-19 7:53,1,0.0747,0.0747
60,2011-12-19 7:54,1,0.0747,0.0747
0,2011-12-19 7:54,3,0.0033,0.0033
1381,2011-12-19 8:17,1,0.116,0.116
240,2011-12-19 8:21,3,0.0028,0.0028
360,2011-12-19 8:27,1,0.5,0.5
60,2011-12-19 8:28,3,0.0235,0.0235
0,2011-12-19 8:28,1,0.4244,0.4244
180,2011-12-19 8:31,3,0.0042,0.0042
0,2011-12-19 8:31,1,0.0768,0.0768
60,2011-12-19 8:32,3,0.0082,0.0082
0,2011-12-19 8:32,1,0.0747,0.0747
125,2011-12-17 20:23,3,0.0138,0.0138
60,2011-12-17 20:24,3,0.0081,0.0081
120,2011-12-17 20:26,3,0.0032,0.0032
601,2011-12-17 20:36,3,0.0031,0.0031
2222,2011-12-17 21:13,3,0.0028,0.0028
0,2011-12-17 21:13,1,0.116,0.116
1141,2011-12-17 21:32,3,0.0038,0.0038
2463,2011-12-17 22:13,3,0.007,0.007
60,2011-12-17 22:14,3,0.0041,0.0041
421,2011-12-17 22:22,3,0.0028,0.0028
901,2011-12-17 22:37,3,0.0039,0.0039
120,2011-12-17 22:39,1,0.083,0.083
240,2011-12-17 22:43,1,0.1268,0.1268
0,2011-12-17 22:43,3,0.0029,0.0029
60,2011-12-17 22:44,3,0.0126,0.0126
60,2011-12-17 22:45,3,0.017,0.017
1,2011-12-17 22:45,1,0.4778,0.4778
1381,2011-12-17 23:08,3,0.0032,0.0032
721,2011-12-17 23:20,1,0.104,0.104
0,2011-12-17 23:20,3,0.0035,0.0035
1021,2011-12-17 23:37,3,0.0123,0.0123
0,2011-12-17 23:37,1,0.0747,0.0747
60,2011-12-17 23:38,3,0.011,0.011
