timestamp,value
2018-09-06 20:40:00,135
2018-09-06 21:10:00,124
2018-09-06 21:40:00,118
2018-09-06 22:10:00,105
2018-09-06 22:40:00,95
2018-09-06 23:10:00,85
2018-09-06 23:40:00,76
2018-09-07 00:10:00,70
2018-09-07 00:40:00,66
2018-09-07 01:10:00,59
2018-09-07 01:40:00,55
2018-09-07 02:10:00,51
2018-09-07 02:40:00,49
2018-09-07 03:10:00,47
2018-09-07 03:40:00,45
2018-09-07 04:10:00,45
2018-09-07 04:40:00,15
2018-09-07 05:10:00,19
2018-09-07 05:40:00,20
2018-09-07 06:10:00,22
2018-09-07 06:40:00,25
2018-09-07 07:10:00,32
2018-09-07 07:40:00,56
2018-09-07 08:10:00,131
2018-09-07 08:40:00,200
2018-09-07 09:10:00,348
2018-09-07 09:40:00,425
2018-09-07 10:10:00,507
2018-09-07 10:40:00,547
2018-09-07 11:10:00,593
2018-09-07 11:40:00,613
2018-09-07 12:10:00,600
2018-09-07 12:40:00,592
2018-09-07 13:10:00,613
2018-09-07 13:40:00,613
2018-09-07 14:10:00,593
2018-09-07 14:40:00,578
2018-09-07 15:10:00,552
2018-09-07 15:40:00,516
2018-09-07 16:10:00,441
2018-09-07 16:40:00,382
2018-09-07 17:10:00,320
2018-09-07 17:40:00,269
2018-09-07 18:10:00,216
2018-09-07 18:40:00,178
2018-09-07 19:10:00,152
2018-09-07 19:40:00,140
2018-09-07 20:10:00,135
2018-09-07 20:40:00,123
2018-09-07 21:10:00,117
2018-09-07 21:40:00,107
2018-09-07 22:10:00,96
2018-09-07 22:40:00,90
2018-09-07 23:10:00,84
2018-09-07 23:40:00,78
2018-09-08 00:10:00,73
2018-09-08 00:40:00,65
2018-09-08 01:10:00,63
2018-09-08 01:40:00,57
2018-09-08 02:10:00,52
2018-09-08 02:40:00,48
2018-09-08 03:10:00,46
2018-09-08 03:40:00,44
2018-09-08 04:10:00,43
2018-09-08 04:40:00,15
2018-09-08 05:10:00,17
2018-09-08 05:40:00,18
2018-09-08 06:10:00,18
2018-09-08 06:40:00,19
2018-09-08 07:10:00,21
2018-09-08 07:40:00,24
2018-09-08 08:10:00,28
2018-09-08 08:40:00,33
2018-09-08 09:10:00,43
2018-09-08 09:40:00,56
2018-09-08 10:10:00,68
2018-09-08 10:40:00,79
2018-09-08 11:10:00,89
2018-09-08 11:40:00,94
2018-09-08 12:10:00,103
2018-09-08 12:40:00,113
2018-09-08 13:10:00,115
2018-09-08 13:40:00,116
2018-09-08 14:10:00,126
2018-09-08 14:40:00,130
2018-09-08 15:10:00,130
2018-09-08 15:40:00,129
2018-09-08 16:10:00,129
2018-09-08 16:40:00,125
2018-09-08 17:10:00,118
2018-09-08 17:40:00,110
2018-09-08 18:10:00,110
2018-09-08 18:40:00,100
2018-09-08 19:10:00,99
2018-09-08 19:40:00,91
2018-09-08 20:10:00,85
2018-09-08 20:40:00,83
2018-09-08 21:10:00,76
2018-09-08 21:40:00,71
2018-09-08 22:10:00,64
2018-09-08 22:40:00,58
2018-09-08 23:10:00,55
2018-09-08 23:40:00,49
2018-09-09 00:10:00,45
2018-09-09 00:40:00,43
2018-09-09 01:10:00,41
2018-09-09 01:40:00,40
2018-09-09 02:10:00,38
2018-09-09 02:40:00,37
2018-09-09 03:10:00,37
2018-09-09 03:40:00,35
2018-09-09 04:10:00,34
2018-09-09 04:40:00,14
2018-09-09 05:10:00,17
2018-09-09 05:40:00,18
2018-09-09 06:10:00,18
2018-09-09 06:40:00,18
2018-09-09 07:10:00,20
2018-09-09 07:40:00,21
2018-09-09 08:10:00,24
2018-09-09 08:40:00,27
2018-09-09 09:10:00,34
2018-09-09 09:40:00,41
2018-09-09 10:10:00,51
2018-09-09 10:40:00,64
2018-09-09 11:10:00,80
2018-09-09 11:40:00,93
2018-09-09 12:10:00,90
2018-09-09 12:40:00,100
2018-09-09 13:10:00,110
2018-09-09 13:40:00,126
2018-09-09 14:10:00,125
2018-09-09 14:40:00,122
2018-09-09 15:10:00,121
2018-09-09 15:40:00,125
2018-09-09 16:10:00,120
2018-09-09 16:40:00,119
2018-09-09 17:10:00,113
2018-09-09 17:40:00,109
2018-09-09 18:10:00,99
2018-09-09 18:40:00,93
2018-09-09 19:10:00,88
2018-09-09 19:40:00,84
2018-09-09 20:10:00,78
2018-09-09 20:40:00,75
2018-09-09 21:10:00,74
2018-09-09 21:40:00,68
2018-09-09 22:10:00,62
2018-09-09 22:40:00,57
2018-09-09 23:10:00,54
2018-09-09 23:40:00,50
2018-09-10 00:10:00,47
2018-09-10 00:40:00,43
2018-09-10 01:10:00,40
2018-09-10 01:40:00,38
2018-09-10 02:10:00,36
2018-09-10 02:40:00,35
2018-09-10 03:10:00,35
2018-09-10 03:40:00,33
2018-09-10 04:10:00,34
2018-09-10 04:40:00,13
2018-09-10 05:10:00,16
2018-09-10 05:40:00,18
2018-09-10 06:10:00,20
2018-09-10 06:40:00,24
2018-09-10 07:10:00,32
2018-09-10 07:40:00,54
2018-09-10 08:10:00,140
2018-09-10 08:40:00,210
2018-09-10 09:10:00,360
2018-09-10 09:40:00,446
2018-09-10 10:10:00,550
2018-09-10 10:40:00,591
